"NL","101631866386","2016-08-09 01:37:10","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866387","2016-08-09 01:37:10","2010-07-14 02:00:00","2110","BodyFat","4","4","4"
"NL","101631866388","2016-08-09 01:37:10","2010-07-14 02:00:00","2110","BodyFat","1","1","1"
"NL","101631866389","2016-08-09 01:37:10","2010-07-14 02:00:00","2110","BodyFat","3","3","3"
"NL","101631866391","2016-08-09 01:37:10","2010-07-14 02:00:00","2110","BodyFat","3","3","3"
"NL","101631866399","2016-08-09 01:37:11","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866402","2016-08-09 01:37:11","2010-07-14 02:00:00","2110","BodyFat","2","2","3"
"NL","101631866406","2016-08-09 01:37:11","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866407","2016-08-09 01:37:11","2010-07-14 02:00:00","2110","BodyFat","3","3","3"
"NL","101631866408","2016-08-09 01:37:11","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866411","2016-08-09 01:37:12","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866413","2016-08-09 01:37:12","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866416","2016-08-09 01:37:12","2010-07-14 02:00:00","2110","BodyFat","3","3","3"
"NL","101631866419","2016-08-09 01:37:12","2010-07-14 02:00:00","2110","BodyFat","3","2","2"
"NL","101631866421","2016-08-09 01:37:12","2010-07-14 02:00:00","2110","BodyFat","1","2","1"
"NL","101631866422","2016-08-09 01:37:12","2010-07-14 02:00:00","2110","BodyFat","1","1","1"
"NL","101631866424","2016-08-09 01:37:12","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866430","2016-08-09 01:37:13","2010-07-14 02:00:00","2110","BodyFat","2","2","3"
"NL","101631866431","2016-08-09 01:37:13","2010-07-14 02:00:00","2110","BodyFat","2","3","2"
"NL","101631866433","2016-08-09 01:37:13","2010-07-14 02:00:00","2110","BodyFat","2","2","3"
"NL","101631866435","2016-08-09 01:37:13","2010-07-14 02:00:00","2110","BodyFat","3","3","2"
"NL","101631866437","2016-08-09 01:37:13","2010-07-14 02:00:00","2110","BodyFat","3","2","3"
"NL","101631866438","2016-08-09 01:37:13","2010-07-14 02:00:00","2110","BodyFat","2","3","3"
"NL","101631866439","2016-08-09 01:37:14","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866449","2016-08-09 01:37:14","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866451","2016-08-09 01:37:14","2010-07-14 02:00:00","2110","BodyFat","2","2","3"
"NL","101631866452","2016-08-09 01:37:14","2010-07-14 02:00:00","2110","BodyFat","1","2","2"
"NL","101631866453","2016-08-09 01:37:14","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866455","2016-08-09 01:37:14","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866456","2016-08-09 01:37:15","2010-07-14 02:00:00","2110","BodyFat","2","2","3"
"NL","101631866457","2016-08-09 01:37:15","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866462","2016-08-09 01:37:15","2010-07-14 02:00:00","2110","BodyFat","1","1","1"
"NL","101631866463","2016-08-09 01:37:15","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866464","2016-08-09 01:37:15","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866465","2016-08-09 01:37:15","2010-07-14 02:00:00","2110","BodyFat","3","3","3"
"NL","101631866471","2016-08-09 01:37:16","2010-07-14 02:00:00","2110","BodyFat","1","1","2"
"NL","101631866473","2016-08-09 01:37:16","2010-07-14 02:00:00","2110","BodyFat","2","2","1"
"NL","101631866476","2016-08-09 01:37:16","2010-07-14 02:00:00","2110","BodyFat","2","2","3"
"NL","101631866477","2016-08-09 01:37:16","2010-07-14 02:00:00","2110","BodyFat","2","2","1"
"NL","101631866482","2016-08-09 01:37:16","2010-07-14 02:00:00","2110","BodyFat","1","2","1"
"NL","101631866487","2016-08-09 01:37:16","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866488","2016-08-09 01:37:17","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866490","2016-08-09 01:37:17","2010-07-14 02:00:00","2110","BodyFat","3","3","3"
"NL","101631866490","2016-08-09 01:37:17","2010-07-14 02:00:00","2110","BodyFat","3","3","3"
"NL","101631866492","2016-08-09 01:37:17","2010-07-14 02:00:00","2110","BodyFat","2","3","3"
"NL","101631866494","2016-08-09 01:37:17","2010-07-14 02:00:00","2110","BodyFat","2","3","2"
"NL","101631866496","2016-08-09 01:37:18","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866501","2016-08-09 01:37:18","2010-07-14 02:00:00","2110","BodyFat","1","1","1"
"NL","101631866502","2016-08-09 01:37:18","2010-07-14 02:00:00","2110","BodyFat","2","2","1"
"NL","101631866503","2016-08-09 01:37:18","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866504","2016-08-09 01:37:18","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866506","2016-08-09 01:37:18","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866512","2016-08-09 01:37:19","2010-07-14 02:00:00","2110","BodyFat","3","3","2"
"NL","101631866515","2016-08-09 01:37:19","2010-07-14 02:00:00","2110","BodyFat","2","3","3"
"NL","101631866519","2016-08-09 01:37:19","2010-07-14 02:00:00","2110","BodyFat","3","3","2"
"NL","101631866520","2016-08-09 01:37:19","2010-07-14 02:00:00","2110","BodyFat","2","3","2"
"NL","101631866528","2016-08-09 01:37:19","2010-07-14 02:00:00","2110","BodyFat","2","3","3"
"NL","101631866532","2016-08-09 01:37:20","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866535","2016-08-09 01:37:20","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866558","2016-08-09 01:37:20","2010-07-14 02:00:00","2110","BodyFat","3","3","2"
"NL","101631866570","2016-08-09 01:37:20","2010-07-14 02:00:00","2110","BodyFat","2","2","2"
"NL","101631866573","2016-08-09 01:37:20","2010-07-14 02:00:00","2110","BodyFat","3","3","3"
"NL","101631866585","2016-08-09 01:37:21","2010-07-14 02:00:00","2110","BodyFat","2","2","1"
"NL","109992516708","2016-08-09 01:43:06","2010-08-25 02:00:00","2139","BodyFat","2","2","2"
"NL","100010540497","2016-08-09 01:40:16","2010-08-10 02:00:00","2110","BodyFat","4","4","4"
"NL","100010840498","2016-08-09 01:40:16","2010-08-10 02:00:00","2110","BodyFat","4","6","6"
"NL","100010140499","2016-08-09 01:40:17","2010-08-10 02:00:00","2110","BodyFat","3","3","3"
"NL","100010340501","2016-08-09 01:40:17","2010-08-10 02:00:00","2110","BodyFat","4","3","4"
"NL","100010040500","2016-08-09 01:40:17","2010-08-10 02:00:00","2110","BodyFat","4","4","4"
"NL","100010940503","2016-08-09 01:40:17","2010-08-10 02:00:00","2110","BodyFat","4","4","4"
"NL","100010640502","2016-08-09 01:40:17","2010-08-10 02:00:00","2110","BodyFat","4","4","5"
"NL","100010240504","2016-08-09 01:40:17","2010-08-10 02:00:00","2110","BodyFat","3","4","4"
"NL","100010540505","2016-08-09 01:40:18","2010-08-10 02:00:00","2110","BodyFat","3","3","3"
"NL","100010840506","2016-08-09 01:40:18","2010-08-10 02:00:00","2110","BodyFat","3","3","3"
"NL","109999086015","2016-08-09 01:40:09","2010-07-26 02:00:00","2139","BodyFat","2","2","3"
"NL","109999086015","2016-08-09 01:40:08","2010-07-26 02:00:00","2139","BodyFat","2","2","3"
"NL","109999086022","2016-08-09 01:40:09","2010-07-26 02:00:00","2139","BodyFat","3","3","3"
"NL","109999086046","2016-08-09 01:40:09","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999086053","2016-08-09 01:40:09","2010-07-26 02:00:00","2139","BodyFat","3","3","3"
"NL","109999086154","2016-08-09 01:40:09","2010-07-26 02:00:00","2139","BodyFat","3","3","3"
"NL","109999086262","2016-08-09 01:40:00","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999086262","2016-08-09 01:39:59","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999086286","2016-08-09 01:39:51","2010-07-26 02:00:00","2139","BodyFat","2","2","3"
"NL","109999086301","2016-08-09 01:39:51","2010-07-26 02:00:00","2139","BodyFat","1","2","1"
"NL","109999086301","2016-08-09 01:39:51","2010-07-26 02:00:00","2139","BodyFat","1","2","1"
"NL","109999086356","2016-08-09 01:40:00","2010-07-26 02:00:00","2139","BodyFat","1","1","2"
"NL","109999086363","2016-08-09 01:39:53","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999086370","2016-08-09 01:40:00","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999086387","2016-08-09 01:39:54","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999086394","2016-08-09 01:39:51","2010-07-26 02:00:00","2139","BodyFat","2","3","2"
"NL","109999186012","2016-08-09 01:40:00","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999186043","2016-08-09 01:40:10","2010-07-26 02:00:00","2139","BodyFat","2","2","3"
"NL","109999186043","2016-08-09 01:40:09","2010-07-26 02:00:00","2139","BodyFat","2","2","3"
"NL","101632259239","2016-08-09 01:40:10","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","101632259239","2016-08-09 01:40:10","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999186168","2016-08-09 01:40:10","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999186182","2016-08-09 01:40:00","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999186238","2016-08-09 01:39:51","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999186290","2016-08-09 01:39:54","2010-07-26 02:00:00","2139","BodyFat","1","2","1"
"NL","109999186377","2016-08-09 01:39:54","2010-07-26 02:00:00","2139","BodyFat","2","2","3"
"NL","109999286026","2016-08-09 01:40:10","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999286033","2016-08-09 01:40:11","2010-07-26 02:00:00","2139","BodyFat","2","3","3"
"NL","109999286033","2016-08-09 01:40:10","2010-07-26 02:00:00","2139","BodyFat","2","3","3"
"NL","109999286071","2016-08-09 01:40:11","2010-07-26 02:00:00","2139","BodyFat","2","2","3"
"NL","109999286088","2016-08-09 01:40:00","2010-07-26 02:00:00","2139","BodyFat","1","2","2"
"NL","109999286127","2016-08-09 01:40:11","2010-07-26 02:00:00","2139","BodyFat","2","3","3"
"NL","109999286127","2016-08-09 01:40:11","2010-07-26 02:00:00","2139","BodyFat","2","3","3"
"NL","109999286158","2016-08-09 01:40:01","2010-07-26 02:00:00","2139","BodyFat","1","1","1"
"NL","109999286204","2016-08-09 01:40:01","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999286211","2016-08-09 01:40:01","2010-07-26 02:00:00","2139","BodyFat","1","2","2"
"NL","109999286211","2016-08-09 01:40:01","2010-07-26 02:00:00","2139","BodyFat","1","2","2"
"NL","109999286242","2016-08-09 01:40:01","2010-07-26 02:00:00","2139","BodyFat","3","3","3"
"NL","109999286280","2016-08-09 01:39:54","2010-07-26 02:00:00","2139","BodyFat","2","2","1"
"NL","109999286297","2016-08-09 01:39:51","2010-07-26 02:00:00","2139","BodyFat","3","3","3"
"NL","109999286398","2016-08-09 01:39:55","2010-07-26 02:00:00","2139","BodyFat","2","1","1"
"NL","109999386009","2016-08-09 01:40:12","2010-07-26 02:00:00","2139","BodyFat","3","3","3"
"NL","109999386009","2016-08-09 01:40:11","2010-07-26 02:00:00","2139","BodyFat","3","3","3"
"NL","109999386023","2016-08-09 01:40:12","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999386054","2016-08-09 01:40:12","2010-07-26 02:00:00","2139","BodyFat","2","3","4"
"NL","100170131238","2016-08-09 01:40:12","2010-07-26 02:00:00","2139","BodyFat","1","1","2"
"NL","100170131238","2016-08-09 01:40:12","2010-07-26 02:00:00","2139","BodyFat","1","1","2"
"NL","109999386131","2016-08-09 01:40:02","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999386131","2016-08-09 01:40:01","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999386162","2016-08-09 01:40:02","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999386249","2016-08-09 01:40:02","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999386263","2016-08-09 01:40:02","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
